prompt_id,question,domain,domain_inconsistent,adversarial,n_samples,n_correct,n_incorrect,n_refused,n_definitive,frac_correct,frac_incorrect,frac_refused,hall_rate_strict,p_halluc,hall_rate_naive,score_mean,score_std,len_mean,len_std,H_sem,D_cos,M_bar,K,sig2_S,label,type
q_200,Who garnered the Academy Awards/Oscars for best director in 1982?,Humanities,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.05,1.3219304066402284,44.15,20.19473941401572,3.508694969544086,0.34599947929382324,42.62663269042969,13,0.0562795028090477,1,name
q_201,Which movie clinched the Oscar for Denzel Washington in 2001?,Humanities,False,False,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,3.45,1.909842925478428,12.55,10.915470672398877,1.395461844232551,0.22210702300071716,32.58485412597656,4,0.12654991447925568,0,name
q_202,What is the birth anniversary (mm/dd/yyyy) of Joan Fontaine?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,10.1,1.4106735979665883,0.7475846798202459,0.053760744631290436,35.576194763183594,3,0.004771633073687553,1,date
q_203,Which movie secured Bong Joon-ho the Oscar in 2019?,Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.7,15.010329776523898,0.609840304713515,0.08675243705511093,16.069921493530273,2,0.0506221279501915,0,name
q_204,What is the birth day (mm/dd/yyyy) of Luise Rainer?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.25,0.4330127018922193,9.6,0.4898979485566356,2.408694969554186,0.14749570190906525,33.661399841308594,6,0.013140485621988773,1,date
q_205,What film won the Oscar for best picture in 1936?,Humanities,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.5,0.9219544457292888,20.7,7.7207512587830465,1.656779649436941,0.24088720977306366,64.15240478515625,7,0.17403361201286316,1,name
q_206,What is Greer Garson's date of birth (mm/dd/yyyy)?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,10.25,1.6393596310755,2.258871848436704,0.11550424993038177,30.339807510375977,6,0.011158207431435585,1,date
q_207,"In 2012, which film led to Ang Lee receiving the Oscar?",Humanities,True,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,19.1,23.411322047248852,0.7475846798202459,0.06342117488384247,14.769433975219727,3,0.03809013217687607,0,name
q_208,What is Marion Cotillard's birthdate (mm/dd/yyyy)?,Humanities,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.1,1.044030650891055,11.45,7.017656303923696,1.076297625720871,0.08004947751760483,26.179880142211914,3,0.02866940200328827,1,date
q_209,Who achieved the Academy Awards/Oscars for Best actress in 1960?,Humanities,False,False,20,13,7,0,20,0.65,0.35,0.0,0.35,0.35,0.35,3.8,1.6613247725836149,42.45,30.075696168168744,2.39546184422678,0.22133128345012665,26.600046157836914,8,0.06863393634557724,0,name
q_210,What is the birth anniversary (mm/dd/yyyy) of Shirley Booth?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.1,0.3,10.0,1.8973665961010275,3.5037016960371496,0.16304990649223328,34.58908462524414,14,0.011105730198323727,1,date
q_211,Who earned the Academy Awards/Oscars for Best actress in 2013?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,29.7,17.799157283422154,1.5788979029802657,0.10801523923873901,40.89337158203125,5,0.03355313464999199,1,name
q_212,Who achieved the Academy Awards/Oscars for Best actor in 1970?,Humanities,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.1,1.3,50.7,16.331258371601376,3.8219280948642798,0.3605339527130127,38.78165054321289,16,0.03458109498023987,1,name
q_213,"In 1979, which film was honored with the Oscar for best picture?",Humanities,False,False,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.050000000000000044,4.85,0.6538348415311012,27.95,17.405387097103013,1.3190352743330953,0.12026556581258774,16.07162094116211,4,0.07323528826236725,0,name
q_214,Which movie earned Katharine Hepburn the Oscar in 1981?,Humanities,False,False,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.050000000000000044,4.85,0.6538348415311012,16.7,5.701754116059373,2.0814963295185764,0.1679321825504303,21.687789916992188,7,0.05123916268348694,0,name
q_215,Which movie resulted in Robert Benton winning the Oscar in 1979?,Humanities,False,False,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.09999999999999998,4.6,1.2,17.9,5.337602458033007,0.8475846798188033,0.09620757400989532,15.230995178222656,4,0.10210870206356049,0,name
q_216,What is Mary Pickford's date of birth (mm/dd/yyyy)?,Humanities,False,False,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,3.2,1.4696938456699067,10.9,2.4879710609249455,1.2192407046325209,0.06857237219810486,22.127910614013672,3,0.006869034375995398,1,date
q_217,What is the birthdate (mm/dd/yyyy) of Katharine Hepburn?,Humanities,False,False,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.19999999999999996,4.35,1.3143439428094914,10.35,1.152171862180291,0.7475846798202459,0.04847697168588638,15.696434020996094,3,0.017432060092687607,0,date
q_218,"When was Rex Harrison born, indicating the date (mm/dd/yyyy)?",Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,11.85,6.973342096871485,0.8475846798188033,0.07148659229278564,30.35683250427246,4,0.023670317605137825,1,date
q_219,"In 1929, which film secured Mary Pickford the Oscar?",Humanities,False,False,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,2.9,1.7578395831246945,20.25,17.578040277573606,2.8086949695498578,0.3999917507171631,42.591957092285156,9,0.09079644083976746,1,name
q_220,"In 2014, for which film did Julianne Moore win the Oscar?",Humanities,False,False,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,2.1,1.7,22.15,16.36543613839851,3.7219280948657207,0.5073264241218567,42.498844146728516,15,0.051597725600004196,1,name
q_221,Which movie earned Holly Hunter the Oscar in 1993?,Humanities,False,False,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.30000000000000004,3.85,1.7684739183827394,13.8,11.535163631262455,1.7166422780869963,0.18666326999664307,27.149572372436523,6,0.0967051163315773,0,name
q_222,Which film granted George Stevens the Oscar in 1951?,Humanities,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.0,1.3416407864998738,25.0,16.47118696390761,3.484183719760433,0.46643027663230896,58.927955627441406,13,0.04048854857683182,1,name
q_223,"In 1998, for which movie was Roberto Benigni awarded the Oscar?",Humanities,False,False,20,17,3,0,20,0.85,0.15,0.0,0.15,0.15,0.15000000000000002,4.45,1.3219304066402287,35.4,25.401574754333637,2.2232196723254085,0.24247916042804718,25.206600189208984,7,0.08802485466003418,0,name
q_224,Who attained the Academy Awards/Oscars for Best actress in 1961?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.5,0.5,47.25,24.32873815059055,4.121928094861394,0.36266785860061646,48.94206619262695,18,0.02822360023856163,1,name
q_225,Who claimed the Academy Awards/Oscars for Best actor in 1930?,Humanities,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.0,1.3416407864998738,29.35,20.43104255783341,3.821928094865721,0.43591809272766113,45.69771957397461,15,0.038501713424921036,1,name
q_226,Which movie earned Luise Rainer the Oscar in 1937?,Humanities,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.05,1.3219304066402282,20.65,10.095915015490176,1.4190352743316528,0.1876949518918991,45.11439514160156,5,0.1271732598543167,1,name
q_227,Who emerged victorious in the Academy Awards/Oscars for Best actor in 1942?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.85,0.3570714214271425,32.3,17.804774640528308,2.863865121936427,0.3031879961490631,51.75343704223633,10,0.07328590750694275,1,name
q_228,"In 2005, for which film did Ang Lee win the Oscar?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,18.55,0.49749371855331004,-1.4428232973175175e-12,0.005016648676246405,11.995282173156738,1,0.0001020089111989364,0,name
q_229,What is the birthdate (mm/dd/yyyy) of Philip Hoffman?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.9,0.3,9.65,0.47696960070847283,0.5689955935849532,0.05878344178199768,26.571142196655273,3,0.009929195046424866,1,date
q_230,"In 1957, which film secured Joanne Woodward the Oscar?",Humanities,False,False,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,2.55,1.8296174463531987,20.75,8.11711155522702,3.0016094970431575,0.36286377906799316,45.30955123901367,11,0.07947225868701935,1,name
q_231,Which movie earned Elia Kazan the Oscar in 1947?,Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,24.15,11.217285767956525,0.28639695711307084,0.03869178891181946,13.925163269042969,2,0.03692416474223137,0,name
q_232,"In 1985, which film granted Sydney Pollack the Oscar?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,17.15,13.57672640955838,0.5689955935849532,0.0500250943005085,14.055788040161133,3,0.03693799674510956,0,name
q_233,Who achieved the Academy Awards/Oscars for Best actor in 1989?,Humanities,False,False,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.2,1.661324772583615,42.7,18.981833420404893,2.4709505944445693,0.2671162486076355,31.737323760986328,7,0.07479998469352722,1,name
q_234,"When did Jodie Foster celebrate their birthday, specifying the date (mm/dd/yyyy)?",Humanities,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.15,1.2757350822173072,17.25,16.513252253871737,2.5954618442253374,0.19623365998268127,26.712158203125,9,0.06369587779045105,1,date
q_235,"In 1940, for which film did Ginger Rogers win the Oscar?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.7,0.45825756949558394,-1.4428232973175175e-12,0.003058874513953924,11.412935256958008,1,5.217098441789858e-05,0,name
q_236,Who was awarded the Academy Awards/Oscars for Best actress in 2010?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.21794494717703367,38.45,24.288834883542684,1.4609640474379104,0.15634062886238098,42.566009521484375,4,0.049346018582582474,1,name
q_237,"In 1970, which film granted Glenda Jackson the Oscar?",Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.2,0.4,21.2,11.124747188138706,3.9219280948642794,0.5131872892379761,66.1539077758789,16,0.025692760944366455,1,name
q_238,Who secured the Academy Awards/Oscars for Best actor in 1971?,Humanities,False,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.25,1.4448183276799889,68.15,24.45664531369746,3.8464393446479326,0.3127771019935608,38.751800537109375,16,0.04409574344754219,1,name
q_239,"In 1935, for which movie did Bette Davis win the Oscar?",Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.45,0.4974937185533099,20.05,10.3560368867632,3.8219280948642798,0.5090910196304321,64.03487396240234,16,0.03359806165099144,1,name
q_240,"When did Jessica Lange celebrate their birthday, specifying the date (mm/dd/yyyy)?",Humanities,False,False,20,0,18,2,18,0.0,0.9,0.1,1.0,1.0,1.0,1.65,0.4769696007084729,20.65,21.84095922801927,1.5567796494383834,0.20132985711097717,39.6750602722168,6,0.10500767081975937,1,date
q_241,Who attained the Academy Awards/Oscars for Best actress in 1981?,Humanities,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.1,1.3,45.1,20.50585282303567,3.303701696040035,0.303335040807724,41.66450119018555,12,0.05800875276327133,1,name
q_242,When did Jennifer Jones enter this world (mm/dd/yyyy)?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.5,0.5,11.9,2.7910571473905725,2.7016094970460434,0.17955558001995087,31.36966323852539,9,0.034966763108968735,1,date
q_243,Which film bestowed the Oscar upon Brie Larson in 2015?,Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.8,11.775398082442905,0.4689955935863958,0.06434434652328491,14.077763557434082,2,0.056781552731990814,0,name
q_244,Which film secured the Oscar for best picture in 1986?,Humanities,False,False,20,17,3,0,20,0.85,0.15,0.0,0.15,0.15,0.15000000000000002,4.5,1.2041594578792296,12.9,14.515164484083536,1.0219280948815916,0.13048315048217773,18.404123306274414,4,0.09054785966873169,0,name
q_245,When did Broderick Crawford arrive on this planet (mm/dd/yyyy)?,Humanities,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.15,0.6538348415311012,11.5,2.924038303442689,3.0282129458265743,0.14105919003486633,33.95331954956055,10,0.010955163277685642,1,date
q_246,Which movie claimed the Oscar for best picture in 1972?,Humanities,False,False,20,17,3,0,20,0.85,0.15,0.0,0.15,0.15,0.15000000000000002,4.55,1.0712142642814275,20.65,24.156313874430428,1.0219280948815916,0.14179565012454987,15.707351684570312,4,0.1239643394947052,0,name
q_247,What is the birth anniversary (mm/dd/yyyy) of Nicole Kidman?,Humanities,False,False,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,3.8,1.4696938456699067,9.85,0.3570714214271425,0.8112781244562475,0.04497753456234932,17.449708938598633,2,0.0061302948743104935,0,date
q_248,What is Geoffrey Rush's birthdate (mm/dd/yyyy)?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.45,0.4974937185533099,10.75,2.5470571253900056,2.11924070462675,0.11057138442993164,29.22662353515625,7,0.021742083132267,1,date
q_249,Who secured the Academy Awards/Oscars for Best actor in 2000?,Humanities,False,False,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,2.65,1.388344337691482,44.85,20.20711508355411,3.4841837197604333,0.3353389501571655,46.371028900146484,13,0.045898403972387314,1,name
q_250,Which film granted Meryl Streep the Oscar in 1982?,Humanities,False,False,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.30000000000000004,4.05,1.4654350889752847,18.1,7.8287930104199335,1.2567796494412689,0.20197193324565887,16.383819580078125,4,0.1540028601884842,0,name
q_251,What film won the Oscar for best picture in 1963?,Humanities,False,False,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.09999999999999998,4.7,0.9,13.25,9.694715055121527,0.8475846798188033,0.11188157647848129,18.67742156982422,4,0.0926634818315506,0,name
q_252,"In 1971, which film secured William Friedkin the Oscar?",Humanities,False,False,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.050000000000000044,4.85,0.6538348415311012,38.05,18.67745967737583,1.4366664819109167,0.17176854610443115,18.368511199951172,4,0.0742843896150589,0,name
q_253,Which film was awarded the Oscar for best picture in 1965?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.21794494717703372,14.05,2.747271373563231,1.4609640474379104,0.12121915817260742,67.60673522949219,4,0.05891001969575882,1,name
q_254,"In 2001, for which movie was Denzel Washington awarded the Oscar?",Humanities,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,1.75,1.4097872179871684,11.1,13.003461077728499,1.4190352743316528,0.1858612596988678,55.447288513183594,5,0.10976213216781616,1,name
q_255,Which movie secured Jennifer Jones the Oscar in 1943?,Humanities,False,False,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,2.5,1.857417562100671,23.35,14.114797200101743,2.8086949695498578,0.37762951850891113,48.40375518798828,9,0.07772955298423767,1,name
q_256,Which film emerged victorious in the Oscar race for best picture in 1977?,Humanities,False,False,20,13,7,0,20,0.65,0.35,0.0,0.35,0.35,0.35,3.85,1.5898113095584645,18.9,15.208221460775746,2.1609640474335823,0.2699008584022522,31.94768714904785,7,0.10466322302818298,0,name
q_257,Who garnered the Academy Awards/Oscars for best director in 2009?,Humanities,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.75,1.1779218989389746,49.15,27.24935779059756,3.6219280948671635,0.35358110070228577,40.433265686035156,14,0.04547502472996712,1,name
q_258,Who was awarded the Academy Awards/Oscars for best director in 1936?,Humanities,False,False,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,2.85,1.7965244223221684,37.25,17.843416152743846,3.784183719757547,0.37938618659973145,40.87458038330078,15,0.03815050050616264,1,name
q_259,Which film granted Danny Boyle the Oscar in 2008?,Humanities,False,False,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.19999999999999996,4.2,1.6,22.7,12.313001258832063,1.5567796494383834,0.16982197761535645,20.85063934326172,6,0.11696378141641617,0,name
q_260,"In 2014, which film granted Julianne Moore the Oscar?",Humanities,False,False,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.30000000000000004,3.8,1.8330302779823358,16.15,6.7696011699360845,1.9166422780841108,0.26338714361190796,28.59415626525879,8,0.1789984405040741,0,name
q_261,Who claimed the Academy Awards/Oscars for best director in 1952?,Humanities,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.1,1.044030650891055,22.55,17.292989909208877,3.6414460711438803,0.3799544870853424,45.922874450683594,15,0.045580197125673294,1,name
q_262,Which film was awarded the Oscar for best picture in 2004?,Humanities,False,False,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,3.2,1.4696938456699067,34.6,14.544414735560865,1.6783898247163065,0.273820698261261,38.358787536621094,5,0.1199183538556099,1,name
q_263,Which person triumphed in the Academy Awards/Oscars for Best actress in 1994?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.35,0.4769696007084729,40.45,18.79487962185446,3.0709505944387985,0.2523164749145508,50.160892486572266,11,0.06039801239967346,1,name
q_264,Who received recognition with the Academy Awards/Oscars for Best actress in 2002?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.8,0.4,52.1,16.646020545463713,2.8464393446580307,0.2690855860710144,54.19035720825195,9,0.05780848488211632,1,name
q_265,Who emerged victorious in the Academy Awards/Oscars for best director in 1970?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.21794494717703372,32.95,19.632816914543874,1.8128876215109468,0.16051216423511505,45.03791046142578,5,0.04474383965134621,1,name
q_266,"In 2009, for which movie did Kathryn Bigelow win the Oscar?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,18.15,9.835013980671302,0.28639695711307084,0.02412528358399868,12.284880638122559,2,0.019974593073129654,0,name
q_267,Which film bestowed the Oscar upon Alejandro G. Iñárritu in 2015?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.75,0.4330127018922193,16.2,10.712609392673661,0.9219280948830342,0.06842564046382904,54.06574630737305,3,0.02999190241098404,1,name
q_268,Who was honored with the Academy Awards/Oscars for Best actor in 1979?,Humanities,False,False,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.09999999999999998,4.7,0.9,47.9,17.75077463098442,2.146439344662359,0.1780470311641693,22.326831817626953,6,0.05197696015238762,0,name
q_269,Who received recognition with the Academy Awards/Oscars for Best actress in 1944?,Humanities,False,False,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.44999999999999996,3.5,1.6881943016134133,43.15,27.265866940187323,2.4332062193363964,0.2896742820739746,29.4931697845459,7,0.08416417986154556,0,name
q_270,Who garnered the Academy Awards/Oscars for best director in 1946?,Humanities,False,False,20,13,7,0,20,0.65,0.35,0.0,0.35,0.35,0.35,3.9,1.5132745950421556,43.75,27.07004802359981,2.4659573209390757,0.2089756429195404,26.750701904296875,7,0.056262336671352386,0,name
q_271,Who was honored with the Academy Awards/Oscars for Best actress in 2010?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.21794494717703367,36.8,25.255890402042848,1.943751954411846,0.18515357375144958,42.99734878540039,6,0.06996457278728485,1,name
q_272,Who garnered the Academy Awards/Oscars for Best actress in 1974?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.35,0.4769696007084729,42.9,24.801008044029178,3.046439344655145,0.1895255148410797,48.64455032348633,11,0.04250393062829971,1,name
q_273,What is Nicolas Cage's birthdate (mm/dd/yyyy)?,Humanities,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.15,0.6538348415311012,8.0,0.0,1.7883763717287364,0.08845014125108719,31.318721771240234,4,0.01036864798516035,1,date
q_274,Who was the winner of the Academy Awards/Oscars for Best actress in 1934?,Humanities,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.9,1.1357816691600546,39.9,22.651490017215202,3.6414460711438803,0.38718658685684204,45.31806182861328,15,0.04984689876437187,1,name
q_275,Who claimed the Academy Awards/Oscars for Best actor in 1998?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.9,0.3,43.9,16.370400117284852,2.4464393446609165,0.24913974106311798,52.36308670043945,7,0.0687352865934372,1,name
q_276,Who garnered the Academy Awards/Oscars for Best actor in 1978?,Humanities,False,False,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,2.25,1.6393596310755,54.55,25.734169891410914,3.4037016960385924,0.35966581106185913,36.562232971191406,13,0.053142789751291275,1,name
q_277,"In 2016, for which movie was Emma Stone awarded the Oscar?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.65,0.47696960070847283,-1.4428232973175175e-12,0.004658201243728399,11.786520004272461,1,0.0001041370996972546,0,name
q_278,What is Louise Fletcher's birthdate (mm/dd/yyyy)?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.45,0.4974937185533099,9.45,0.9733961166965893,1.8332062193378391,0.11304154247045517,37.25999450683594,6,0.017828138545155525,1,date
q_279,"In 1930/31, which movie took home the Oscar for best picture?",Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.9,0.3,24.15,13.297650168356814,2.01924070462675,0.29637497663497925,58.33795928955078,7,0.13063691556453705,1,name
q_280,"When was Loretta Young born, indicating the date (mm/dd/yyyy)?",Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.5,0.5,9.9,0.30000000000000004,1.4689955935835104,0.11569366604089737,32.41898727416992,4,0.019275138154625893,1,date
q_281,What is the birthdate (mm/dd/yyyy) of Julia Roberts?,Humanities,False,False,20,6,14,0,20,0.3,0.7,0.0,0.7,0.7,0.7,2.9,1.3747727084867523,10.0,0.0,-1.4428232973175175e-12,0.03191036731004715,18.837238311767578,1,0.005514894146472216,1,date
q_282,What is the birthdate (mm/dd/yyyy) of Clark Gable?,Humanities,False,False,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.25,1.299038105676658,10.0,2.0,0.7475846798202459,0.054960548877716064,17.612850189208984,3,0.014233265072107315,0,date
q_283,What is the birth anniversary (mm/dd/yyyy) of Jose Ferrer?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.85,0.3570714214271425,9.9,0.8306623862918074,2.2149798205063824,0.126373752951622,33.29421615600586,7,0.019595663994550705,1,date
q_284,Who garnered the Academy Awards/Oscars for Best actress in 1943?,Humanities,False,False,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,3.35,1.6815171720800235,45.0,27.038860922753386,3.508694969544086,0.33301061391830444,29.901168823242188,13,0.05485335737466812,0,name
q_285,Which person triumphed in the Academy Awards/Oscars for Best actress in 1954?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.75,0.4330127018922193,36.25,20.18136516690583,3.108694969546972,0.3126002252101898,42.020965576171875,11,0.05885222926735878,1,name
q_286,"In 1979, for which movie was Sally Field awarded the Oscar?",Humanities,False,False,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,3.7,1.6155494421403511,12.05,3.3537292675468007,1.6709505944474552,0.28555741906166077,23.916034698486328,5,0.1645938903093338,0,name
q_287,What is Emma Stone's date of birth (mm/dd/yyyy)?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.1,0.3,8.55,1.7741194999210173,0.5689955935849532,0.0227096825838089,29.025035858154297,3,0.006849979516118765,1,date
q_288,Who received recognition with the Academy Awards/Oscars for Best actor in 1983?,Humanities,False,False,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,3.15,1.5256146302392357,31.8,19.249935064825547,2.960964047429254,0.3087465465068817,39.777957916259766,10,0.06605381518602371,1,name
q_289,Who received the Academy Awards/Oscars for Best actor in 2015?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.6,0.48989794855663565,56.25,16.403886734551662,3.58418371975899,0.30924415588378906,52.60406494140625,14,0.05151710659265518,1,name
q_290,"When was Maximilian Schell born, indicating the date (mm/dd/yyyy)?",Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.25,0.4330127018922193,9.85,0.47696960070847283,3.484183719760433,0.15430469810962677,31.548709869384766,13,0.00724544283002615,1,date
q_291,"In 1984, for which movie did F. Murray Abraham win the Oscar?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.05,16.3507645081201,0.4689955935863958,0.04685724154114723,13.906521797180176,2,0.028309335932135582,0,name
q_292,"In 2011, for which film did Michel Hazanavicius win the Oscar?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.15,6.174746958378132,0.28639695711307084,0.02874457836151123,13.3296537399292,2,0.021842269226908684,0,name
q_293,"In 1971, for which movie was Jane Fonda awarded the Oscar?",Humanities,False,False,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.30000000000000004,3.85,1.7684739183827394,10.25,7.20329785584353,1.5567796494383834,0.23772990703582764,27.890283584594727,6,0.1617504209280014,0,name
q_294,Who was awarded the Academy Awards/Oscars for Best actress in 1980?,Humanities,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.2,0.9797958971132711,34.4,22.92465921229801,2.2464393446609163,0.18456916511058807,46.53887176513672,7,0.05673031136393547,1,name
q_295,"In 1975, which film secured Louise Fletcher the Oscar?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,35.15,10.292108627487373,0.4689955935863958,0.03373395651578903,13.364445686340332,2,0.016899630427360535,0,name
q_296,Which movie resulted in Audrey Hepburn winning the Oscar in 1953?,Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.9,6.4645185435575945,0.28639695711307084,0.025205528363585472,12.671842575073242,2,0.016494208946824074,0,name
q_297,Which film granted Julie Christie the Oscar in 1965?,Humanities,False,False,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.05,1.8020821290940099,36.85,23.26859471476522,3.746439344649374,0.35924580693244934,41.78861618041992,15,0.04916483163833618,1,name
q_298,Which movie received the best picture Oscar in 2020?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.85,0.3570714214271425,21.4,20.41176131547692,2.0232196723268516,0.2882540822029114,32.114524841308594,6,0.12640994787216187,1,name
